node_id,lat,lon,degree_centrality,betweenness_centrality,closeness_centrality,street_count
5781559356,3.7809492,11.4889761,7.6e-05,0.0,3.3e-05,1
5781559360,3.7808306,11.4882651,0.000229,0.016246,3.3e-05,3
5781559496,3.8804077,11.47109,0.000229,0.066036,3.8e-05,3
5781566236,3.7726879,11.469282,0.000229,0.000104,2.8e-05,3
5781566239,3.7732165,11.4693859,7.6e-05,0.0,2.8e-05,1
5781566244,3.7722185,11.4695129,0.000229,3.8e-05,2.8e-05,3
5781566250,3.770686,11.4695945,0.000229,0.002192,2.8e-05,3
5781566251,3.7703133,11.4697467,0.000229,0.000196,2.8e-05,3
5781575600,3.8647731,11.5390615,0.000191,0.000871,4.2e-05,3
5781575601,3.8645912,11.5392635,0.000153,0.000325,4.2e-05,3
5781586268,3.7674807,11.4578719,0.000229,0.000258,2.7e-05,3
5781586269,3.7675476,11.4576458,0.000229,0.000318,2.7e-05,3
5781588877,3.7706297,11.4596119,0.000229,0.000153,2.6e-05,3
5781588905,3.767621,11.4560797,0.000153,0.0,2.6e-05,3
5781595390,3.9541431,11.5161261,7.6e-05,0.0,1.2e-05,1
5781595395,3.9481679,11.5183805,7.6e-05,0.0,1.4e-05,1
5781595402,3.9473039,11.5181548,0.000305,0.000153,1.4e-05,4
5781595409,3.9473451,11.5175571,0.000229,3.8e-05,1.4e-05,3
5781595413,3.945959,11.5168154,0.000229,0.00042,1.5e-05,3
5781595423,3.9446124,11.5159759,0.000229,0.025245,1.6e-05,3
5781595441,3.9509287,11.5154093,0.000229,7.4e-05,1.2e-05,3
5781595445,3.9499915,11.5150451,7.6e-05,0.0,1.3e-05,1
5781595446,3.9495493,11.5143404,0.000229,7.6e-05,1.3e-05,3
5781595553,3.9497708,11.5153912,0.000229,0.00019,1.3e-05,3
5781595555,3.950132,11.5156178,0.000229,0.000115,1.3e-05,3
5781595559,3.9503942,11.5151887,7.6e-05,0.0,1.3e-05,1
5781595560,3.9513241,11.5165298,7.6e-05,0.0,1.2e-05,1
5781595563,3.951589,11.5159397,0.000229,0.000559,1.3e-05,3
5781595570,3.9509709,11.5194279,7.6e-05,0.0,1.3e-05,1
5781685629,3.7813172,11.4945035,0.000229,0.005562,3.3e-05,3
5781685631,3.781975,11.4925072,0.000229,0.009731,3.3e-05,3
5781685633,3.7817804,11.4930106,0.000229,0.006425,3.3e-05,3
5781685634,3.7816949,11.4933146,0.000229,0.00641,3.3e-05,3
5781685641,3.7809533,11.4919654,0.000229,0.003187,3.3e-05,3
5781685651,3.7806488,11.4942527,0.000229,0.0,3.3e-05,3
5781685754,3.7815588,11.4937947,0.000229,0.005592,3.3e-05,3
5781685763,3.7816511,11.4935037,0.000229,0.005625,3.3e-05,3
5781685768,3.7802728,11.49068,7.6e-05,0.0,3.3e-05,1
5781685776,3.7844195,11.4943575,7.6e-05,0.0,3.2e-05,1
5781686346,3.7718228,11.4669351,0.000229,0.002823,2.8e-05,3
5781687659,3.7686546,11.4629177,7.6e-05,0.0,2.7e-05,1
5781687667,3.766031,11.4626965,0.000229,0.0,2.7e-05,3
5781687672,3.7674797,11.4619951,0.000229,4.7e-05,2.6e-05,3
5781687694,3.7724818,11.4597434,7.6e-05,0.0,2.6e-05,1
5781687699,3.7718248,11.4579007,7.6e-05,0.0,2.6e-05,1
5781687704,3.7711376,11.4597957,0.000229,7.6e-05,2.6e-05,3
5781687706,3.7712895,11.4619173,7.6e-05,0.0,2.6e-05,1
5781717296,3.7869925,11.4924301,7.6e-05,0.0,3.4e-05,1
5781751422,3.8012982,11.4871676,0.000229,0.000869,3.5e-05,3
5781751423,3.8012727,11.4901449,0.000305,0.000164,3.5e-05,4
5781751427,3.8029213,11.4883505,0.000229,0.001321,3.5e-05,3
5781751430,3.8034914,11.4876826,0.000229,0.003204,3.5e-05,3
5781751451,3.8038209,11.4900664,0.000229,0.024936,3.6e-05,3
5781751853,3.804144,11.4896628,0.000229,0.024855,3.5e-05,3
5781754407,3.7709433,11.4694231,0.000229,0.002101,2.8e-05,3
5781754408,3.7706142,11.4685046,0.000229,0.002343,2.8e-05,3
5781770629,3.9508879,11.5115891,7.6e-05,0.0,1.3e-05,1
5781770641,3.950615,11.5117568,0.000229,0.002425,1.3e-05,3
5781770642,3.9507434,11.5136223,7.6e-05,0.0,1.2e-05,1
5781770644,3.9538353,11.5126473,7.6e-05,0.0,1.2e-05,1
5781770648,3.9522145,11.5135612,7.6e-05,0.0,1.2e-05,1
5781770649,3.9502899,11.5132534,7.6e-05,0.0,1.2e-05,1
5781771065,3.9512492,11.5145919,7.6e-05,0.0,1.2e-05,1
5781771069,3.9515141,11.5132018,0.000305,0.002266,1.2e-05,4
5781771070,3.9503287,11.5078837,7.6e-05,0.0,1.2e-05,1
5781771086,3.951997,11.5094849,0.000229,0.004717,1.3e-05,3
5781771091,3.9480826,11.5098498,0.000229,2.5e-05,1.3e-05,3
5781771101,3.9490556,11.5096308,0.000229,0.000117,1.3e-05,3
5781771103,3.9492838,11.5100442,7.6e-05,0.0,1.3e-05,1
5781771111,3.9540978,11.5079699,0.000229,0.004266,1.2e-05,3
5781771115,3.9542155,11.5096736,0.000229,7.6e-05,1.2e-05,3
5781771118,3.9544949,11.5091564,7.6e-05,0.0,1.2e-05,1
5781771127,3.9539866,11.510122,7.6e-05,0.0,1.2e-05,1
5781771130,3.9524894,11.510181,7.6e-05,0.0,1.3e-05,1
5781771133,3.9518726,11.5102252,0.000229,3.9e-05,1.3e-05,3
5781771140,3.9516719,11.5122154,7.6e-05,0.0,1.2e-05,1
5781771157,3.9522499,11.511156,7.6e-05,0.0,1.2e-05,1
5781771163,3.9517362,11.5110514,0.000229,7.6e-05,1.3e-05,3
5781771171,3.9518352,11.5106182,0.000229,0.000115,1.3e-05,3
5781771183,3.951391,11.5106718,0.000229,0.000152,1.3e-05,3
5781771201,3.9493667,11.5107121,0.000229,0.009677,1.4e-05,3
5781771202,3.9494577,11.5117675,7.6e-05,0.0,1.3e-05,1
5781771204,3.948873,11.5110433,0.000229,0.009807,1.4e-05,3
5781771220,3.948976,11.5129571,7.6e-05,0.0,1.3e-05,1
5781778991,3.8003333,11.4900751,7.6e-05,0.0,3.5e-05,1
5781778992,3.8009602,11.4899417,0.000229,8.7e-05,3.5e-05,3
5781778993,3.8006357,11.4897063,7.6e-05,0.0,3.5e-05,1
5781778994,3.8011844,11.4910528,7.6e-05,0.0,3.5e-05,1
5781778995,3.8022101,11.489594,0.000229,0.000178,3.5e-05,3
5781778996,3.8016126,11.4903742,0.000305,0.000186,3.5e-05,4
5781778997,3.802386,11.4908684,0.000305,0.000246,3.5e-05,4
5781778998,3.8027291,11.4910954,0.000229,0.0,3.5e-05,3
5781779002,3.8019779,11.4906183,0.000305,0.000235,3.5e-05,4
5781779003,3.8016541,11.4911534,7.6e-05,0.0,3.5e-05,1
5781779004,3.8031248,11.4889975,0.000229,9.3e-05,3.5e-05,3
5781779005,3.8028539,11.4893976,0.000229,0.000111,3.5e-05,3
5781779008,3.8028912,11.4893302,0.000229,0.000104,3.5e-05,3
5781779009,3.8025632,11.4898316,0.000305,0.000226,3.5e-05,4
5781779012,3.802477,11.4890492,0.000229,0.001311,3.5e-05,3
5781779013,3.8021238,11.489536,0.000229,0.001427,3.5e-05,3
5781779018,3.8031809,11.4879891,0.000229,0.001335,3.5e-05,3
5781779021,3.8033564,11.4887532,0.000305,0.000138,3.5e-05,4
5781779022,3.8036091,11.4883652,0.000229,0.000121,3.5e-05,3
5781779024,3.8037918,11.4879506,0.000229,0.003315,3.5e-05,3
5781779025,3.8056899,11.4878838,7.6e-05,0.0,3.5e-05,1
5781779028,3.8064835,11.4878207,0.000229,7.6e-05,3.5e-05,3
5781779029,3.8064045,11.4871287,7.6e-05,0.0,3.5e-05,1
5781779041,3.8079263,11.4890845,0.000229,0.015398,3.6e-05,3
5781779049,3.8081079,11.4875821,0.000229,0.000153,3.5e-05,3
5781779050,3.8082337,11.4869785,0.000229,3.8e-05,3.5e-05,3
5781792468,3.9487874,11.5134613,0.000229,0.0022,1.3e-05,3
5781792477,3.9494831,11.5136236,7.6e-05,0.0,1.3e-05,1
5781792478,3.9487218,11.5138999,7.6e-05,0.0,1.3e-05,1
5781792482,3.949262,11.5141527,0.000229,0.000151,1.3e-05,3
5781792484,3.9483733,11.5140641,7.6e-05,0.0,1.3e-05,1
5781792487,3.9487673,11.513411,0.000229,0.002249,1.3e-05,3
5781805056,3.7720175,11.4722398,7.6e-05,0.0,2.8e-05,1
5781805068,3.771533,11.472559,7.6e-05,0.0,2.7e-05,1
5781805072,3.7701333,11.471301,0.000229,0.000229,2.7e-05,3
5781805078,3.7696261,11.4720588,7.6e-05,0.0,2.7e-05,1
5781805091,3.7703662,11.4649898,7.6e-05,0.0,2.8e-05,1
5781805092,3.7712302,11.4677058,0.000229,0.002558,2.8e-05,3
5781807463,3.7945915,11.484442,0.000229,0.029263,3.6e-05,3
5781807468,3.7956431,11.4844157,0.000229,0.00885,3.6e-05,3
5781807476,3.796925,11.4843338,0.000305,0.008717,3.5e-05,4
5781807480,3.7981896,11.4855396,0.000305,0.008487,3.5e-05,4
5781807483,3.7991825,11.4872856,0.000229,0.00295,3.5e-05,3
5781807488,3.8014172,11.4890659,0.000229,0.001295,3.5e-05,3
5781807496,3.8028521,11.4915118,0.000229,0.025151,3.6e-05,3
5781807515,3.803768,11.4901322,0.000229,0.024947,3.6e-05,3
5781807517,3.8007816,11.4945799,0.000229,0.014105,3.6e-05,3
5781807521,3.8010813,11.4946966,0.000229,0.014063,3.6e-05,3
5781807523,3.8017718,11.4927929,7.6e-05,0.0,3.5e-05,1
5781807529,3.8022323,11.4918543,0.000229,0.000296,3.6e-05,3
5781807537,3.8029246,11.4900721,0.000229,0.000209,3.5e-05,3
5781807539,3.8032526,11.4902956,0.000229,0.000257,3.5e-05,3
5781807552,3.8079594,11.4902629,0.000229,6e-05,3.6e-05,3
5781808761,3.8068688,11.4898653,0.000229,5.2e-05,3.5e-05,3
5781808765,3.8064921,11.4896896,0.000229,4.7e-05,3.5e-05,3
5781808768,3.8063874,11.488868,0.000229,0.015085,3.6e-05,3
5781829526,3.801551,11.4874533,7.6e-05,0.0,3.5e-05,1
5781829528,3.8011549,11.4878985,7.6e-05,0.0,3.5e-05,1
5781842504,3.8836137,11.4680722,0.000229,0.021988,3.7e-05,3
5781857428,3.8083143,11.5010826,0.000229,0.004645,3.7e-05,3
5781857429,3.8077908,11.500816,0.000229,0.004608,3.7e-05,3
5781857432,3.807186,11.5004741,0.000229,0.00454,3.7e-05,3
5781857435,3.8032117,11.4967029,0.000229,0.002571,3.6e-05,3
5781882560,3.9306503,11.5261093,7.6e-05,0.0,1.6e-05,1
5781882630,3.9309059,11.5238281,7.6e-05,0.0,1.7e-05,1
5781882755,3.9341464,11.5247373,0.000229,0.000115,1.6e-05,3
5781884891,3.8844183,11.4717053,0.000229,4.4e-05,3.5e-05,3
5781937534,3.8789771,11.4713003,7.6e-05,0.0,3.8e-05,1
5781937536,3.8786876,11.4714205,0.000229,7.6e-05,3.8e-05,3
5781949774,3.9452218,11.5143183,7.6e-05,0.0,1.5e-05,1
5781949777,3.9465651,11.5093267,7.6e-05,0.0,1.3e-05,1
5781949779,3.9460152,11.5082686,7.6e-05,0.0,1.3e-05,1
5781949785,3.9468287,11.5078743,0.000229,0.008755,1.3e-05,3
5781949789,3.9478983,11.5096579,0.000229,2.4e-05,1.3e-05,3
5781949801,3.9470324,11.5071849,0.000229,0.006473,1.3e-05,3
5781949814,3.9478435,11.5098913,0.000229,7.6e-05,1.3e-05,3
5781949824,3.9468032,11.510297,0.000229,0.00892,1.4e-05,3
5781949842,3.9457336,11.5108408,0.000229,7.6e-05,1.4e-05,3
5781949846,3.9452473,11.5106477,7.6e-05,0.0,1.4e-05,1
5781949849,3.9441608,11.5114295,7.6e-05,0.0,1.4e-05,1
5781950062,3.9389617,11.5146402,0.000229,0.000582,1.4e-05,3
5781950070,3.9412145,11.5137907,0.000229,0.0,1.5e-05,3
5781950087,3.9410756,11.5148655,0.000229,0.000636,1.5e-05,3
5781950100,3.940907,11.5139367,0.000229,0.000561,1.5e-05,3
5781950101,3.9405417,11.5136008,0.000229,0.000524,1.5e-05,3
5781950104,3.940424,11.5137108,7.6e-05,0.0,1.5e-05,1
5781950107,3.9408608,11.5131415,0.000229,0.00045,1.4e-05,3
5781950110,3.9405618,11.5126526,0.000305,0.000451,1.4e-05,4
5781950138,3.9427493,11.5146589,0.000229,0.000222,1.5e-05,3
5781950258,3.9444003,11.5133312,0.000229,0.000129,1.4e-05,3
5781950260,3.9432283,11.5131012,7.6e-05,0.0,1.3e-05,1
5781950265,3.9437367,11.5126553,0.000229,7.6e-05,1.4e-05,3
5781950270,3.9439307,11.5119191,7.6e-05,0.0,1.3e-05,1
5781950271,3.9447208,11.5123925,0.000229,5.2e-05,1.4e-05,3
5781950273,3.9443201,11.5136343,0.000229,0.00018,1.4e-05,3
5781950275,3.9460915,11.5137939,0.000229,0.021422,1.5e-05,3
5781950276,3.9445348,11.5130053,0.000229,1.5e-05,1.4e-05,3
5781950287,3.9458914,11.5125125,0.000229,0.009183,1.4e-05,3
5781950300,3.9470682,11.5084067,0.000229,0.008792,1.3e-05,3
5781950303,3.9435855,11.5092007,7.6e-05,0.0,1.2e-05,1
5781950306,3.9445466,11.5084004,0.000229,0.002076,1.2e-05,3
5781950313,3.9452526,11.5090223,7.6e-05,0.0,1.2e-05,1
5781950322,3.9467015,11.5074975,0.000229,0.008689,1.3e-05,3
5781950661,3.9340989,11.5239519,0.000229,0.002152,1.7e-05,3
5781950666,3.9332192,11.5240375,0.000229,0.00231,1.7e-05,3
5781950673,3.9288735,11.5282993,7.6e-05,0.0,1.6e-05,1
5781950676,3.929477,11.5285836,7.6e-05,0.0,1.5e-05,1
5781950678,3.9309504,11.5293159,0.000229,0.000511,1.5e-05,3
5781950682,3.9305385,11.528916,0.000229,0.000851,1.5e-05,3
5781950683,3.930865,11.5281526,0.000229,0.0007,1.5e-05,3
5781950686,3.9304556,11.5290386,0.000229,0.000788,1.5e-05,3
5781950690,3.9299385,11.5288103,0.000229,3.8e-05,1.5e-05,3
5781950695,3.9304791,11.5278782,0.000305,4.2e-05,1.5e-05,4
5781950710,3.9322629,11.5259252,0.000229,0.000897,1.6e-05,3
5781950711,3.9340926,11.5280938,0.000229,0.000153,1.5e-05,3
5781950712,3.9344869,11.5283552,0.000229,7.6e-05,1.5e-05,3
5781950713,3.933254,11.528243,7.6e-05,0.0,1.5e-05,1
5781950714,3.9334828,11.5277159,0.000229,0.000229,1.5e-05,3
5781950722,3.9325235,11.5272894,0.000229,0.000773,1.6e-05,3
5781950726,3.9327093,11.5264607,0.000229,0.005469,1.6e-05,3
5781950735,3.9316439,11.526747,0.000229,0.000791,1.6e-05,3
5781950742,3.9293701,11.5268534,0.000229,3.8e-05,1.7e-05,3
5781973196,3.9340815,11.5292186,7.6e-05,0.0,1.4e-05,1
5781973204,3.9334507,11.5287003,7.6e-05,0.0,1.4e-05,1
5781973208,3.93635,11.5257968,7.6e-05,0.0,1.5e-05,1
5781973211,3.934909,11.5253663,0.000229,7.6e-05,1.6e-05,3
5781973223,3.9354455,11.525593,0.000229,3.8e-05,1.6e-05,3
5781973231,3.9334849,11.52684,0.000305,0.002934,1.6e-05,4
5781973236,3.9334333,11.5261093,7.6e-05,0.0,1.5e-05,1
5781974041,3.9464119,11.5154314,0.000229,0.001076,1.5e-05,3
5781974043,3.9475786,11.5148567,7.6e-05,0.0,1.4e-05,1
5781981698,3.8067049,11.4999999,0.000229,0.003525,3.7e-05,3
5781981712,3.8075901,11.4983404,0.000229,0.000305,3.6e-05,3
5781981718,3.8058836,11.4991132,0.000229,0.00305,3.6e-05,3
5781981722,3.8064179,11.4985885,7.6e-05,0.0,3.6e-05,1
5781981737,3.8065263,11.4973319,7.6e-05,0.0,3.6e-05,1
5781981960,3.8030591,11.4984684,0.000229,6.7e-05,3.5e-05,3
5782008261,3.9205715,11.4951378,7.6e-05,0.0,1.4e-05,1
5782008271,3.9206034,11.4937861,0.000305,0.000153,1.4e-05,4
5782008277,3.919873,11.4937806,7.6e-05,0.0,1.4e-05,1
5782008278,3.9218506,11.4907591,7.6e-05,0.0,1.3e-05,1
5782008282,3.9224473,11.4913478,7.6e-05,0.0,1.3e-05,1
5782008285,3.922002,11.4918738,0.000229,0.000114,1.3e-05,3
5782008290,3.9215469,11.4921351,0.000229,0.000703,1.4e-05,3
5782014795,3.9207213,11.4956554,7.6e-05,0.0,1.5e-05,1
5782014796,3.9244556,11.5038818,0.000229,0.003296,1.6e-05,3
5782014799,3.9242442,11.5034031,0.000229,0.004045,1.6e-05,3
5782014803,3.9239351,11.5019587,0.000229,0.004093,1.6e-05,3
5782014804,3.923818,11.5013672,0.000229,0.011457,1.6e-05,3
5782014815,3.922165,11.4987695,0.000229,0.002288,1.6e-05,3
5782014821,3.9217021,11.4965607,0.000229,0.002234,1.5e-05,3
5782014823,3.9216124,11.4961235,0.000229,0.002159,1.5e-05,3
5782014825,3.9214719,11.4955201,0.000229,0.002084,1.5e-05,3
5782014831,3.9205826,11.4947581,0.000305,0.000266,1.4e-05,4
5782014833,3.9209394,11.4948226,0.000229,0.000341,1.4e-05,3
5782014834,3.921403,11.494942,0.000229,0.001783,1.5e-05,3
5782014837,3.9211573,11.4939078,0.000229,0.0,1.4e-05,3
5782014839,3.9214164,11.4917735,0.000229,0.000406,1.3e-05,3
5782014841,3.9218929,11.4915879,0.000229,3.9e-05,1.3e-05,3
5782014843,3.9215215,11.4946054,0.000229,0.001368,1.5e-05,3
5782014845,3.9216566,11.4939831,0.000229,0.001293,1.4e-05,3
5782014849,3.9218185,11.4931657,0.000229,0.001255,1.4e-05,3
5782015154,3.9218426,11.492579,0.000229,0.001222,1.4e-05,3
5782028606,3.946139,11.5173089,7.6e-05,0.0,1.4e-05,1
5782028609,3.9468046,11.517728,0.000229,0.000229,1.4e-05,3
5782028612,3.9464604,11.5197477,7.6e-05,0.0,1.3e-05,1
5782028626,3.9469999,11.5174115,0.000229,0.000343,1.4e-05,3
5782028627,3.9480622,11.5172392,7.6e-05,0.0,1.4e-05,1
5782030057,3.9430618,11.5167497,0.000229,0.025566,1.6e-05,3
5782030063,3.9424777,11.5164493,7.6e-05,0.0,1.6e-05,1
5782030064,3.9467685,11.5161784,7.6e-05,0.0,1.4e-05,1
5782030077,3.9472377,11.5159618,0.000229,0.00101,1.5e-05,3
5782030086,3.9420229,11.5186002,0.000153,0.032127,1.7e-05,3
5782054550,3.8034964,11.4998094,0.000229,7.6e-05,3.6e-05,3
5782054552,3.8029661,11.4994649,7.6e-05,0.0,3.5e-05,1
5782054764,3.8055059,11.4987221,0.000229,0.002963,3.6e-05,3
5782054765,3.8011509,11.4991779,7.6e-05,0.0,3.6e-05,1
5782054777,3.8007511,11.4996791,0.000229,3.8e-05,3.6e-05,3
5782054795,3.7987703,11.5003802,0.000229,7.4e-05,3.7e-05,3
5782054800,3.8010331,11.4951546,7.6e-05,0.0,3.6e-05,1
5782054801,3.8011443,11.4947228,0.000229,0.014042,3.6e-05,3
5782054812,3.8044816,11.5005545,7.6e-05,0.0,3.6e-05,1
5782054813,3.8027835,11.5004741,7.6e-05,0.0,3.5e-05,1
5782054821,3.8038433,11.4994481,0.000229,0.000114,3.6e-05,3
5782054833,3.8033682,11.5008697,7.6e-05,0.0,3.5e-05,1
5782054843,3.8047894,11.4997405,0.000229,3.8e-05,3.6e-05,3
5782054846,3.8043524,11.4991698,0.000229,0.000137,3.6e-05,3
5782054849,3.8020288,11.4978616,7.6e-05,0.0,3.5e-05,1
5782054853,3.8070616,11.4992874,0.000229,0.000381,3.6e-05,3
5782054854,3.8076356,11.4993449,7.6e-05,0.0,3.6e-05,1
5782054855,3.8077988,11.4917542,7.6e-05,0.0,3.5e-05,1
5782054860,3.8086352,11.4906491,0.000229,0.000199,3.6e-05,3
5782054869,3.8075178,11.4973761,7.6e-05,0.0,3.6e-05,1
5782054870,3.8074523,11.498103,0.000229,0.000191,3.6e-05,3
5782054876,3.8079313,11.4965473,0.000229,0.000114,3.5e-05,3
5782054878,3.8080062,11.4962918,0.000229,3.8e-05,3.5e-05,3
5782054881,3.8082725,11.4952263,7.6e-05,0.0,3.5e-05,1
5782077572,3.8833043,11.472964,7.6e-05,0.0,3.6e-05,1
5782077578,3.8797987,11.4665334,0.000305,0.000269,3.6e-05,4
5782103912,3.9439588,11.5178373,7.6e-05,0.0,1.6e-05,1
5782103919,3.9460152,11.5197645,7.6e-05,0.0,1.4e-05,1
5782103923,3.9445649,11.5198007,0.000229,3.9e-05,1.5e-05,3
5782103926,3.9458583,11.5221721,0.000153,0.031726,1.6e-05,3
5782126802,3.921009,11.4988849,0.000305,0.00189,1.7e-05,4
5782126808,3.926116,11.4989372,7.6e-05,0.0,1.3e-05,1
5782126809,3.9268668,11.5024469,0.000229,0.001043,1.4e-05,3
5782126816,3.92573,11.5008122,0.000229,0.0053,1.5e-05,3
5782126817,3.9237653,11.5011778,0.000229,0.011195,1.6e-05,3
5782126818,3.9249841,11.5008187,7.6e-05,0.0,1.6e-05,1
5782126819,3.9238743,11.5016509,0.000229,0.009507,1.6e-05,3
5782126825,3.9254912,11.5011835,0.000229,0.00537,1.5e-05,3
5782126829,3.9254858,11.5001898,7.6e-05,0.0,1.5e-05,1
5782126834,3.9238621,11.4981947,0.000305,0.002071,1.6e-05,4
5782126835,3.9239057,11.4976537,0.000229,7.6e-05,1.5e-05,3
5782126837,3.9240769,11.4970422,0.000305,3.8e-05,1.5e-05,4
5782126840,3.9224388,11.4994024,0.000229,0.002826,1.7e-05,3
5782126841,3.9226186,11.4992443,0.000229,0.002203,1.7e-05,3
5782126844,3.9233044,11.4981459,0.000229,0.002109,1.6e-05,3
5782126847,3.922043,11.4980382,0.000229,0.002271,1.6e-05,3
5782127255,3.9214445,11.4954171,0.000229,0.002009,1.5e-05,3
5782127658,3.9477813,11.52071,0.000229,0.002152,1.5e-05,3
5782127673,3.9418984,11.5214825,7.6e-05,0.0,1.5e-05,1
5782127674,3.9410813,11.5193632,7.6e-05,0.0,1.6e-05,1
5782127684,3.9449074,11.5151229,7.6e-05,0.0,1.5e-05,1
5782137589,3.879091,11.4741147,0.000229,0.000277,3.8e-05,3
5782145666,3.9244302,11.4966962,7.6e-05,0.0,1.5e-05,1
5782145670,3.9211121,11.4997499,0.000305,0.012777,1.7e-05,4
5782145672,3.9245131,11.4994615,7.6e-05,0.0,1.6e-05,1
5782145681,3.9259943,11.4975826,0.000229,0.001698,1.5e-05,3
5782145684,3.9263354,11.4973842,0.000229,0.001473,1.4e-05,3
5782145687,3.9271241,11.4967717,0.000229,0.00149,1.4e-05,3
5782145688,3.9205715,11.4967632,7.6e-05,0.0,1.5e-05,1
5782202526,3.9457597,11.5052672,7.6e-05,0.0,1.2e-05,1
5782202535,3.9472407,11.5028599,0.000229,3.8e-05,1.1e-05,3
5782202548,3.9467163,11.5036176,0.000229,0.000114,1.1e-05,3
5782203155,3.9464795,11.5026131,0.000229,3.8e-05,1.1e-05,3
5782215383,3.9458935,11.5066995,7.6e-05,0.0,1.2e-05,1
5782215416,3.9454667,11.5077046,0.000229,0.002152,1.2e-05,3
5782227118,3.913685,11.489021,7.6e-05,0.0,1.3e-05,1
5782288174,3.9357425,11.5070696,0.000305,0.000634,1.3e-05,4
5782288177,3.9345893,11.5082458,0.000229,0.002629,1.4e-05,3
5782288180,3.9347204,11.5078877,0.000229,0.00066,1.4e-05,3
5782307173,3.9359111,11.505064,7.6e-05,0.0,1.2e-05,1
5782307179,3.9362055,11.5056856,0.000229,7.6e-05,1.3e-05,3
5782307180,3.9363205,11.5053879,7.6e-05,0.0,1.3e-05,1
5782307185,3.9372276,11.5073137,0.000229,0.0,1.3e-05,3
5782307197,3.9353532,11.505176,7.6e-05,0.0,1.3e-05,1
5782307200,3.9358656,11.5069731,0.000229,0.000114,1.3e-05,3
5782310034,3.8784928,11.4777235,7.6e-05,0.0,3.8e-05,1
5782310039,3.8781168,11.4770917,0.000229,9.5e-05,3.8e-05,3
5782314085,3.9170192,11.4793852,0.000229,7.6e-05,1.6e-05,3
5782314088,3.9166733,11.4791069,0.000229,0.004264,1.6e-05,3
5782314093,3.9194684,11.47668,0.000153,9.6e-05,1.3e-05,3
5782314103,3.9185538,11.4763945,0.000153,0.000206,1.4e-05,3
5782314114,3.9169147,11.4756726,0.000229,0.00038,1.5e-05,3
5782314117,3.9168814,11.4814787,7.6e-05,0.0,1.5e-05,1
5782314119,3.9151755,11.4759506,7.6e-05,0.0,1.4e-05,1
5782314123,3.9152691,11.4755134,0.000229,3.8e-05,1.4e-05,3
5782314560,3.9167698,11.4751687,0.000229,0.000115,1.4e-05,3
5782368333,3.8775758,11.4780318,0.000229,0.000165,3.8e-05,3
5783190473,3.8107396,11.4717664,0.000229,5.4e-05,3.3e-05,3
5783190487,3.8118949,11.4685826,7.6e-05,0.0,3.4e-05,1
5783190492,3.8114245,11.4680803,0.000229,0.006315,3.4e-05,3
5783226151,3.8111348,11.4715002,7.6e-05,0.0,3.3e-05,1
5783408999,3.8113837,11.4707619,7.6e-05,0.0,3.3e-05,1
5783409004,3.8118668,11.4701722,0.000229,0.000107,3.4e-05,3
5783409009,3.8088468,11.4729237,0.000229,0.000718,3.3e-05,3
5783409011,3.8092407,11.4723109,7.6e-05,0.0,3.3e-05,1
5783409028,3.8085669,11.4726644,0.000229,0.000643,3.3e-05,3
5783409030,3.8091785,11.4718039,7.6e-05,0.0,3.3e-05,1
5783488055,3.7808921,11.4957219,0.000229,0.005395,3.3e-05,3
5783488056,3.7807557,11.4961967,0.000229,0.005555,3.3e-05,3
5783557927,3.782359,11.4978616,0.000229,0.000386,3.2e-05,3
5783557933,3.7817074,11.4972903,0.000229,0.000501,3.3e-05,3
5783557938,3.780471,11.4969918,0.000229,0.006745,3.3e-05,3
5783557939,3.7856223,11.4963008,0.000305,8.1e-05,3.2e-05,4
5783557945,3.7860858,11.4960323,7.6e-05,0.0,3.2e-05,1
5783560954,3.7862478,11.4969315,0.000229,8e-06,3.2e-05,3
5783560955,3.7852428,11.4971548,0.000229,3e-06,3.1e-05,3
5783560966,3.7825557,11.4954852,7.6e-05,0.0,3.2e-05,1
5783560979,3.7821236,11.4960507,7.6e-05,0.0,3.2e-05,1
5783807803,3.7708318,11.4795273,0.000229,0.009919,3.1e-05,3
5783858294,3.9010249,11.5496303,7.6e-05,0.0,3.4e-05,1
5783858303,3.9052623,11.5440291,7.6e-05,0.0,2.6e-05,1
5783858317,3.9041319,11.5455946,0.000229,0.000113,3e-05,3
5783858318,3.9056049,11.5469782,7.6e-05,0.0,2.5e-05,1
5783859700,3.9344361,11.5089257,7.6e-05,0.0,1.3e-05,1
5783859708,3.9346354,11.5083457,0.000229,0.000155,1.4e-05,3
5783859717,3.9363092,11.5122087,7.6e-05,0.0,1.3e-05,1
5783859723,3.9365654,11.510476,7.6e-05,0.0,1.3e-05,1
5783859726,3.9364095,11.5107965,0.000229,7.6e-05,1.3e-05,3
5783859729,3.935968,11.5105769,0.000229,0.000116,1.3e-05,3
5783859734,3.9358255,11.5110356,0.000229,0.000188,1.3e-05,3
5783859743,3.9356262,11.5118681,7.6e-05,0.0,1.3e-05,1
5783859744,3.935009,11.5132062,0.000229,0.000191,1.3e-05,3
5783859745,3.9363968,11.5131301,7.6e-05,0.0,1.3e-05,1
5783859751,3.9347378,11.5126687,0.000229,0.000187,1.3e-05,3
5783859957,3.9053159,11.5456425,7.6e-05,0.0,2.6e-05,1
5783859975,3.902704,11.54806,0.000229,0.000229,2.9e-05,3
